Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Poland,POL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.532105193,0.522262732,0.512275332,0.504215714,0.490921436,0.487232095,0.478035636,0.472678838,0.464048814,0.461911016,0.456937179,0.449060902,0.443682323,0.438375376,0.434541041,0.429702849,0.424889122,0.420670602,0.415692394,0.411000684,0.404249894,0.399773881,0.395769331,0.393858314,0.39006088,0.386692492,0.384410712,0.382397784,0.379700196,0.377530957,0.375462206,0.373712972,0.371931262,0.371017542,0.368182426,0.362569021,0.362383524,0.363573057,0.363991241,0.365747555,0.355155119,0.340305418,0.329463203,0.330258412,0.318114986,0.3242682,0.310147595,0.315875679,0.316264562,0.28465312,0.291567287,0.287022908,0.283699905,0.287490166,0.286602483,,
Pre-demographic dividend,PRE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.611188808,0.602965381,0.607955093,0.602250183,0.600503922,0.575966627,0.573404833,0.564772858,0.576699224,0.550793845,0.532761821,0.504138837,0.511098799,0.479830435,0.466180582,0.455477352,0.423354286,0.409339743,0.39430619,0.390305004,0.369686499,0.364457692,0.357667612,0.360031461,0.363018187,0.368338571,0.358998428,0.352677238,0.344675565,0.337959307,0.336354735,0.329264324,0.325455777,0.31843247,0.317785383,0.313074396,0.304964381,0.298782643,0.294657162,0.284954158,0.27681279,0.274346132,0.275749456,0.268610842,0.268674611,0.261395291,0.257137823,0.254248858,0.245513024,0.242761896,0.241194425,0.239259586,0.233165441,0.226389665,0.219975211,,
Puerto Rico,PRI,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.093344146,0.086927351,0.08464662,0.074782719,0.082883577,0.071238231,0.064255838,0.061606333,0.061844532,0.055923473,0.047064105,0.040819862,0.033000022,0.032320632,0.031396126,0.030881902,0.031081138,0.031315697,0.030617836,0.023081722,0.020971136,0.020442704,0.019328702,0.019735721,0.018655611,0.018770784,0.01830411,0.022165302,0.019967766,0.018377156,0.015440287,0.014504169,0.008850789,0.009042986,0.008959836,0.008859881,0.009841918,0.013620371,0.014368115,0.015666804,0.016994983,0.017783817,0.017615872,0.017455482,0.017323666,0.017213224,0.017155719,0.01608672,0.01475774,0.01526256,0.015902218,0.016536029,0.016977092,0.017256626,0.01756315,,
"Korea, Dem. People’s Rep.",PRK,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.184302644,0.181102776,0.178194497,0.175046951,0.171348533,0.167120691,0.16259924,0.157972288,0.1534581,0.149197802,0.145176876,0.14137509,0.141085774,0.137913067,0.135178811,0.132892404,0.13097906,0.129290209,0.127642297,0.13077963,0.128868668,0.126884076,0.124875575,0.122914634,0.12104525,0.119278825,0.117589628,0.115940864,0.114285686,0.112747938,0.111600915,0.10985125,0.108154705,0.111224488,0.109778025,0.104008638,0.102974448,0.102052878,0.101179022,0.100309323,0.099430179,0.098557288,0.097712093,0.096925776,0.098309219,0.097668032,0.097094242,0.09862279,0.098107262,0.097594304,0.095055888,0.094552055,0.09405276,0.093564502,0.093091734,,
Portugal,PRT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.280760587,0.278297106,0.276733307,0.276137157,0.276820993,0.278468568,0.27978978,0.280536176,0.282608286,0.284663285,0.285408334,0.285385549,0.28471812,0.280203076,0.269204165,0.261121164,0.257834581,0.254544503,0.251312846,0.248097747,0.245448294,0.243447917,0.241818904,0.240390579,0.239235094,0.238519231,0.238085007,0.237833608,0.237681159,0.234794031,0.23182184,0.22858592,0.224794085,0.220186608,0.214737902,0.198729226,0.186171163,0.187004266,0.16784389,0.158602155,0.154303088,0.154612001,0.146479226,0.146606293,0.121675697,0.119555747,0.108911498,0.115570141,0.113640417,0.108536758,0.106726365,0.106879379,0.110343067,0.109316722,0.109323392,,
Paraguay,PRY,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.358362753,0.354553873,0.354069983,0.359964902,0.361147361,0.362881811,0.353339605,0.342421905,0.333669628,0.325370053,0.317509276,0.310004201,0.302359305,0.337797771,0.372631372,0.405370318,0.432653409,0.461360402,0.484733794,0.509333057,0.532178944,0.528704653,0.525132343,0.521336685,0.517453714,0.51617849,0.512169033,0.508220275,0.504396903,0.50074257,0.497292646,0.518866903,0.506395779,0.526742955,0.546120966,0.533804834,0.522052292,0.559997328,0.567642055,0.569521187,0.574295531,0.58272403,0.584883959,0.590840396,0.597015543,0.603454548,0.610107776,0.621287797,0.656022672,0.66748504,0.68400833,0.692090991,0.711442155,0.732535439,0.722987493,,
West Bank and Gaza,PSE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05509926,0.051236318,0.048068235,0.045963275,0.043950508,0.044854538,0.041344716,0.038795234,0.030253176,0.034755976,0.03490577,0.034025133,0.033166709,0.032012993,0.031514299,0.029815721,0.02759565,0.024896294,0.023076786,0.017111364,0.0114665,0.011077014,0.011403788,0.010828621,0.014902151,0.014472621,,
Pacific island small states,PSS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142994643,0.144609862,0.14207204,0.13964534,0.137978708,0.135964981,0.133583614,0.127146151,0.125776153,0.123151506,0.122320395,0.120549666,0.119810356,0.118531004,0.116685603,0.11543177,0.113248401,0.111706881,0.109727594,0.107588647,0.106206893,0.105763958,0.10445904,0.103177834,0.10190629,,
Post-demographic dividend,PST,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.526672212,0.517971641,0.516725632,0.511560246,0.506420927,0.502068644,0.49744409,0.501641541,0.507197136,0.501112721,0.491492437,0.485340355,0.479722742,0.476688754,0.472426289,0.468909755,0.464890591,0.466889765,0.465278158,0.462483675,0.458428161,0.458538034,0.453608194,0.454183616,0.451907295,0.449162628,0.444708609,0.441470177,0.439161018,0.436200143,0.429414025,0.437667845,0.430310388,0.427017688,0.416478198,0.407792931,0.407809769,0.407894634,0.405244376,0.400574173,0.398900204,0.391175842,0.386245618,0.380769634,0.377981721,0.369181554,0.363900082,0.36136304,0.356755145,0.349699355,0.348814806,0.350634113,0.345470941,0.346330446,0.3419234,,
French Polynesia,PYF,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.024782226,0.023908859,0.023031657,0.022189677,0.021404568,0.020675681,0.019994202,0.019344979,0.018716603,0.018100367,0.017495823,0.016909172,0.016345745,0.015812027,0.015311708,0.014842521,0.014402581,0.013982885,0.013578101,0.01318322,0.012800573,0.012431008,0.012076347,0.011737365,0.011415264,0.011106483,0.010813733,0.010540851,0.010295904,0.010081916,0.009900206,0.009743455,0.009599462,0.014179101,0.01394078,0.013680951,0.01340896,0.013136231,0.012878189,0.012644463,0.012434048,0.012244598,0.012072483,0.011915401,0.011769968,0.011635484,0.011512161,0.011399086,0.009413324,0.009334628,0.009264646,0.009201223,0.009139832,0.009074937,0.009002845,,
Qatar,QAT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.019447308,0.01777367,0.016202991,0.014800124,0.013580867,0.012524423,0.011588157,0.010729499,0.009913357,0.009131253,0.008373526,0.007660839,0.007030322,0.013012023,0.012164488,0.011505097,0.010962328,0.005205812,0.009741224,0.017875098,0.020149591,0.021629728,0.022618659,0.023429149,0.021558635,0.020103937,0.021309795,0.020279679,0.019486003,0.020988781,0.018461879,0.024217131,0.025918822,0.025636222,0.025318674,0.024889719,0.024316883,0.023617899,0.022829166,0.02194956,0.021559899,0.01781126,0.016846117,0.015286188,0.013412529,0.012866421,0.01092774,0.011213942,0.00729202,0.007152987,0.005793897,0.005915903,0.005954304,0.005517139,0.005278982,,
Romania,ROU,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.531008744,0.531254434,0.524155688,0.519421457,0.515669328,0.509850147,0.501631955,0.494802203,0.48832681,0.480632529,0.475427908,0.470182022,0.463531766,0.46140102,0.457461762,0.452865894,0.449575144,0.446576137,0.444399418,0.442123518,0.439389951,0.438366843,0.438447566,0.438516345,0.438796424,0.437678038,0.439226595,0.438335856,0.408350804,0.407295371,0.409675079,0.410497649,0.410353868,0.410862882,0.411606809,0.41279448,0.414383662,0.414309214,0.4152716,0.417992787,0.423414635,0.431467372,0.434636985,0.415583849,0.421441499,0.421775089,0.415410021,0.424630104,0.431521081,0.451724121,0.446456756,0.438627213,0.437656844,0.440906588,0.441927198,,
Russian Federation,RUS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.887812817,0.872192297,0.865750728,0.859304978,0.850593711,0.861749893,0.854143759,0.848931944,0.848410103,0.848495161,0.849689352,0.84728985,0.847841311,0.848538554,0.849873479,0.85132821,0.852227808,0.852678561,0.833044865,0.839390539,0.83623323,0.851805667,0.85608473,0.854437851,,
Rwanda,RWA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.161877323,0.160623929,0.159524482,0.158141571,0.156204859,0.153656945,0.150658935,0.147706593,0.145031397,0.139031642,0.14476505,0.155885232,0.148696311,0.158039216,0.157372223,0.15557253,0.153842347,0.151965402,0.149957509,0.147839328,0.145812857,0.14391577,0.141884873,0.139410592,0.135128356,0.130156475,0.125071838,0.120765062,0.117793335,0.121617547,0.124791559,0.131307008,0.134922584,0.116567681,0.118082117,0.122645854,0.122654576,0.116150385,0.114048827,0.112139709,0.12005658,0.130737254,0.126031843,0.125972423,0.12043282,0.119800186,0.118009163,0.115103064,0.11213992,0.109684525,0.108542439,0.10665916,0.106867046,0.10131898,0.099032181,,
South Asia,SAS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.351337686,0.345686086,0.3401178,0.334075859,0.329155648,0.322843723,0.317635227,0.310505079,0.301294451,0.295818571,0.287578995,0.282245989,0.278262887,0.271659169,0.266217397,0.259966144,0.254178799,0.250253456,0.244392909,0.239199677,0.232627447,0.229594005,0.221550873,0.218504055,0.212990998,0.206529546,0.202819094,0.197045587,0.19370753,0.188805392,0.184491606,0.179602506,0.175817743,0.171990046,0.168158013,0.164174381,0.16186337,0.158807944,0.155442027,0.152442709,0.14941955,0.146753383,0.143801381,0.140668336,0.138086908,0.135411806,0.132745257,0.130384587,0.128345856,0.12599132,0.124631136,0.122698437,0.121162734,0.119558071,0.118077065,,
Saudi Arabia,SAU,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.27021396,0.265880394,0.261255056,0.256552566,0.251876948,0.247248168,0.242548095,0.239443778,0.235729945,0.233020794,0.229470804,0.226778861,0.223410601,0.220984019,0.218073061,0.21487187,0.211380431,0.206225,0.200444005,0.194033242,0.187138366,0.180121795,0.187013812,0.188226369,0.193341251,0.194678612,0.199646694,0.20125075,0.203097955,0.207633883,0.212179054,0.21002561,0.205601982,0.200261153,0.195080648,0.190574975,0.186562037,0.182925069,0.177093136,0.172989117,0.168985587,0.164336227,0.159599759,0.15067444,0.146408879,0.140367717,0.136461364,0.128716303,0.119873261,0.11594974,0.11187045,0.107163644,0.102456293,0.113787297,0.110973287,,
Sudan,SDN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,1.001301367,0.984003763,0.966509116,0.948593059,0.930808409,0.912745277,0.894761349,0.876512351,0.858517159,0.840426647,0.822453117,0.804586052,0.78665753,0.766070016,0.748156318,0.729909946,0.711956337,0.690787609,0.667904549,0.646463023,0.626226328,0.607982592,0.590158712,0.573751976,0.558943572,0.545760721,0.533823072,0.522038807,0.508861412,0.496682433,0.483808146,0.470563602,0.51628901,0.513160251,0.53598072,0.53692987,0.519463044,0.501981351,0.484540496,0.466832235,0.457775942,0.448846656,0.476742798,0.462491726,0.467698719,0.454493505,0.453367105,0.442343386,0.442978407,0.430520132,0.418845999,0.4077946,0.397046123,0.38670691,,,
Senegal,SEN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.890057424,0.865993103,0.871114915,0.847132876,0.850422333,0.826557296,0.828880112,0.847381824,0.77113968,0.739400189,0.735793757,0.713573183,0.702977675,0.693202575,0.674201599,0.656705644,0.601980253,0.587553019,0.573042762,0.558054273,0.542576802,0.52668394,0.510778224,0.495124518,0.47958761,0.464691312,0.450253384,0.435848405,0.42218159,0.409231966,0.381660133,0.379091438,0.372574548,0.373347675,0.351793599,0.358476978,0.319468391,0.28508048,0.353204975,0.336096977,0.305787253,0.293357774,0.274763635,0.272637392,0.277835401,0.245397435,0.240029167,0.296625103,0.305156986,0.294203517,0.248103325,0.240814162,0.226623759,0.219990072,0.213661032,,
Singapore,SGP,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.001762218,0.002285453,0.002228412,0.002172024,0.002119879,0.002067825,0.002022654,0.001491054,0.001468788,0.001928175,0.000946566,0.001393793,0.001367989,0.000896941,0.000883939,0.000872106,0.000860104,0.000849762,0.000839102,0.000828519,0.000789629,0.000755725,0.000745973,0.000732005,0.000731006,0.000731697,0.000720776,0.000702714,0.000341192,0.000328177,0.000318971,0.000309531,0.000301798,0.000292479,0.000283728,0.000272427,0.000263433,0.000254634,0.000252607,0.000248269,0.000241662,0.000239466,0.000145814,0.000168,0.00015472,0.000147681,0.000152552,0.000123982,0.000120299,0.000126065,0.000121535,0.00011859,0.000105572,0.000102382,0.000101174,,
Solomon Islands,SLB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.082375037,0.079959061,0.077599988,0.075311413,0.073074309,0.07090891,0.068798976,0.066701796,0.0645682,0.062386924,0.060164128,0.057938099,0.055757211,0.053667647,0.05169428,0.04984051,0.052900638,0.055724018,0.053836525,0.052036582,0.050318896,0.052739834,0.051061289,0.049484411,0.048005731,0.046622053,0.034859846,0.033902442,0.036273343,0.0352745,0.034294301,0.033338081,0.032404789,0.031498318,0.033405247,0.032479044,0.031583352,0.033278467,0.03486594,0.033930428,0.035389628,0.034462002,0.035812691,0.034909802,0.034050885,0.033234875,0.032458311,0.033698266,0.034878381,0.035999166,0.035210354,0.036262694,0.035491639,0.034752148,0.034043596,,
Sierra Leone,SLE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.152412584,0.152347871,0.152183902,0.15193799,0.151619662,0.151234632,0.150771736,0.150198262,0.14947355,0.148574116,0.147499125,0.146270234,0.144915441,0.14346869,0.141956447,0.14038726,0.138764833,0.137103129,0.13541563,0.133712045,0.132064853,0.130481684,0.128853445,0.127045328,0.125014804,0.12268565,0.120208156,0.117024289,0.114367257,0.11270229,0.112052852,0.112205668,0.112831731,0.113221968,0.113455096,0.113255572,0.112415529,0.111171188,0.109062976,0.107354977,0.14380647,0.183586917,0.237841782,0.264303421,0.26014871,0.288932979,0.213404989,0.222570512,0.231522948,0.24468935,0.249955685,0.21750334,0.228782422,0.223755298,0.218874468,,
El Salvador,SLV,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.171635177,0.166674807,0.161809776,0.156140038,0.150100239,0.142839299,0.135945818,0.131694646,0.127354412,0.122662763,0.129609159,0.126361657,0.123284532,0.120383461,0.117660532,0.11203689,0.109700681,0.116581355,0.124408062,0.121815337,0.110839883,0.101360216,0.098061655,0.098795274,0.101546348,0.104230495,0.102894624,0.105488632,0.104127639,0.104662545,0.10607028,0.108882215,0.107051516,0.105321153,0.1037227,0.099613447,0.098642487,0.103829473,0.108322703,0.11077734,0.118524298,0.116155691,0.11404103,0.115651728,0.116437973,0.099727928,0.103559232,0.111778454,0.110472464,0.109171262,0.111585516,0.115732443,0.116785481,0.119404145,0.118812295,,
San Marino,SMR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.063335233,0.061732206,0.060164852,0.058713011,0.057336162,0.056069526,0.054857644,0.053795255,0.052924054,0.052252064,0.051805419,0.051551706,0.051371622,0.051119517,0.050671396,0.05005005,0.049270792,0.048402711,0.047551117,0.046814288,0.046155266,0.04557262,0.045024764,0.044533511,0.044037344,0.04355211,0.043084877,0.042614847,0.042122999,0.041592147,0.041007135,0.040405673,0.039775665,0.039191096,0.038644356,0.038154832,0.037724461,0.037314825,0.036905816,0.03647239,0.03602046,0.035560613,0.035095108,0.034642832,0.034199726,0.033767813,0.033358908,0.032947844,0.032548905,0.032144005,0.031742001,0.031334211,0.030956877,0.030621306,0.030339806,,
Somalia,SOM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.316620329,0.311740003,0.306833812,0.301886692,0.296893826,0.291363799,0.28527224,0.279438684,0.274823239,0.271733371,0.271156238,0.272228492,0.271248668,0.263266422,0.247402276,0.224969571,0.200730751,0.179779761,0.164437909,0.154738245,0.149737951,0.147994893,0.148214747,0.148786324,0.148563338,0.147225967,0.145053318,0.142492389,0.139893349,0.138157639,0.137071992,0.136608665,0.136173635,0.13581306,0.134330206,0.131645817,0.128172437,0.123836848,0.119606923,0.115741267,0.11247658,0.125468324,0.127079051,0.13344895,0.129683931,0.106359982,0.090591231,0.096751983,0.093952933,0.091261897,0.080614443,0.078346721,0.083762623,0.08140234,0.079090437,,
Serbia,SRB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35022274,0.354504097,0.361961856,0.357023481,0.364029802,0.364869212,0.355892846,0.361565086,0.365426299,0.365167039,,
Sub-Saharan Africa (excluding high income),SSA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.573838429,0.567076462,0.569898271,0.563363373,0.561734947,0.540489789,0.537138793,0.529215808,0.538632025,0.515964763,0.50053274,0.475936295,0.479914186,0.45282675,0.440871381,0.431160764,0.403665193,0.391333803,0.377682425,0.372599298,0.353206398,0.346891628,0.338857742,0.338501731,0.33899276,0.341580409,0.332000054,0.325355507,0.318127534,0.312015003,0.309353425,0.303920643,0.299868178,0.294960827,0.295053672,0.291709416,0.285745882,0.279498311,0.276273034,0.268850193,0.261106621,0.258606101,0.260832307,0.256079419,0.255402807,0.249885765,0.246466902,0.245119985,0.237869065,0.235045788,0.23347275,0.231720795,0.225196414,0.219151981,0.213314519,,
South Sudan,SSD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.573735576,0.566974486,0.569795533,0.5632617,0.561633441,0.540392182,0.537041787,0.529120325,0.538534887,0.515872038,0.500443371,0.475851614,0.479829704,0.452747873,0.440794937,0.431086578,0.403596361,0.391268626,0.377620831,0.372539711,0.353150933,0.346838406,0.338807334,0.33845249,0.338944419,0.341532737,0.33195303,0.325310576,0.318084603,0.311973899,0.309313271,0.303882144,0.299830669,0.294923949,0.295017215,0.291673799,0.285711516,0.279464922,0.276240233,0.268818847,0.261076983,0.258576593,0.260803653,0.256052156,0.255376207,0.249859897,0.246441949,0.245095262,0.237845654,0.235022504,0.233450008,0.231698615,0.22517506,0.219131442,0.213294622,,
Small states,SST,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.29458001,0.290625496,0.285547083,0.281518256,0.27630783,0.27310906,0.270264138,0.265587301,0.261102865,0.257938042,0.254089142,0.251091401,0.248651974,0.240478993,0.232574296,0.231039573,0.225912981,0.227440794,0.22496179,0.21973568,0.214415237,0.211078488,0.206107297,0.203942259,0.1992011,0.192714093,0.191505924,0.189211167,0.184588552,0.183297204,0.175459495,0.203537747,0.206284868,0.202487117,0.198535357,0.195792298,0.191548035,0.184960204,0.183272506,0.183024069,0.171216116,0.165078871,0.159736148,0.160055082,0.159830504,0.154462442,0.151202408,0.151890911,0.150810769,0.147836253,0.145984721,0.141175947,0.133337314,0.135205639,0.133831398,,
Sao Tome and Principe,STP,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.015491627,0.015520238,0.015581906,0.015573413,0.015433051,0.015137066,0.014733399,0.014276333,0.013842555,0.013467469,0.013159973,0.012897068,0.012654704,0.012396182,0.012105512,0.011780644,0.011437198,0.011100134,0.010793425,0.01053197,0.010314595,0.010131096,0.009968301,0.009812098,0.019298686,0.018962019,0.018619373,0.018269846,0.017916812,0.017560342,0.017197792,0.01683275,0.016473515,0.024198817,0.031632056,0.031050838,0.038136789,0.037476203,0.044154659,0.043288169,0.049427349,0.048312846,0.053918529,0.052642315,0.051403971,0.050210886,0.052114947,0.053920306,0.052689198,0.04863368,0.048657718,0.047569837,0.046512871,0.045486391,0.044489218,,
Suriname,SUR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.093900492,0.094669766,0.092201648,0.099072128,0.096445675,0.090873648,0.085530761,0.083395185,0.081777739,0.080803075,0.088561361,0.088871174,0.095019873,0.095864409,0.096510724,0.096855248,0.099711115,0.099596909,0.102174663,0.110260573,0.118351338,0.126362518,0.13139885,0.135995213,0.139984386,0.143286624,0.148571369,0.145634417,0.142681205,0.139886912,0.137277947,0.134827315,0.132546118,0.13042374,0.128458231,0.126656534,0.125012611,0.123494237,0.12205489,0.120663011,0.11931176,0.093159215,0.112628294,0.107367867,0.09820702,0.097163038,0.090248281,0.091235917,0.111405846,0.104542266,0.109106848,0.096820381,0.110590924,0.118628725,0.117496493,,
Slovak Republic,SVK,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293316533,0.291975936,0.290376779,0.289018363,0.287927961,0.286985513,0.28521021,0.283555278,0.268086197,0.2622323,0.26296327,0.259294006,0.258896327,0.256464945,0.256204064,0.25691395,0.256571822,0.258187627,0.257706751,0.257471967,0.257509477,0.257333516,0.254895045,,
Slovenia,SVN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100175407,0.10041441,0.098520038,0.098498798,0.096046118,0.087111698,0.086797276,0.086231024,0.086981661,0.086844774,0.08423037,0.086684942,0.088131669,0.087979149,0.08869542,0.086714282,0.090737915,0.090333284,0.090106186,0.089802289,0.08929791,0.089856419,0.089326764,0.089191779,,
Sweden,SWE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.471941615,0.460749779,0.433042867,0.424859627,0.408722535,0.398191705,0.393496079,0.382570217,0.382903167,0.379096785,0.376250226,0.37267769,0.370438105,0.369487332,0.366435531,0.364740414,0.362356603,0.362028175,0.3594304,0.357979532,0.355266983,0.353862695,0.352621967,0.351342063,0.349444924,0.346960493,0.343661271,0.339951845,0.335454148,0.331937699,0.323416354,0.318986921,0.318515865,0.316260181,0.313132333,0.317724311,0.316072847,0.314202708,0.30978088,0.304662623,0.302496864,0.299945389,0.297603466,0.295323383,0.298353012,0.291944115,0.288475455,0.284826832,0.283271038,0.279906668,0.276213479,0.273022155,0.270405991,0.266911163,0.263389224,,
Swaziland,SWZ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.346898753,0.366484701,0.345014804,0.34512601,0.357556966,0.37140158,0.371944223,0.362439001,0.343644197,0.334283836,0.324898333,0.355758846,0.345280448,0.309065386,0.323002414,0.30194256,0.270850981,0.331243095,0.314345069,0.303295479,0.215685138,0.208060547,0.202029408,0.248538184,0.218413383,0.209739827,0.21390179,0.221123959,0.230580222,0.208968705,0.2066342,0.19756433,0.192635481,0.189005005,0.185263824,0.181306302,0.17729172,0.173487757,0.170232463,0.16769229,0.165901315,0.164673013,0.163694417,0.16254921,0.160958808,0.158855668,0.156355133,0.153594323,0.148220298,0.145488646,0.142827062,0.140206608,0.13763748,0.135125014,0.132675163,,
Sint Maarten (Dutch part),SXM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.023316002,0.022705599,0.022135647,0.021588014,0.021052632,0.020534303,0.020035663,0.019556459,0.019096725,0.018656716,0.018283207,0.0178479,0.017577164,0.017260127,0.016865682,0.016527833,0.016184896,0.016090105,0.015952525,0.015807528,0.01561646,0.015524816,0.015543639,0.015451891,0.01532708,0.015231828,0.014598753,0.014544397,0.014457762,0.01438704,0.014196681,0.014131679,0.013840256,0.013476181,0.013279507,0.013086093,0.012933432,0.012682952,0.012436264,0.012325745,0.012314968,0.011944149,0.012080067,0.012124886,0.012068841,0.011820331,0.01176014,0.011500069,0.011455016,0.010025621,0.00160108,0.00158545,0.001667612,0.001641874,0.001605669,,
Syrian Arab Republic,SYR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,1.3015958,1.27168479,1.251329289,1.232612662,1.18031608,1.057579657,1.023566771,0.939543722,0.916265844,0.889845448,0.859400836,0.839835527,0.788592995,0.780154045,0.680094813,0.674820794,0.630594385,0.61765137,0.606328305,0.585615536,0.570094558,0.551394665,0.511326917,0.49586862,0.473112415,0.455550354,0.438347406,0.410612752,0.397170832,0.392490188,0.374866789,0.361414217,0.351735569,0.344953729,0.334530179,0.321173036,0.314347806,0.301816217,0.293517295,0.276768148,0.276437521,0.26878667,0.265571597,0.267147566,0.255539732,0.2468943,0.24122889,0.231188073,0.224250852,0.222990486,0.223447161,0.228444655,0.235345894,0.242773429,0.248839244,,
Turks and Caicos Islands,TCA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.173520736,0.173520736,0.174216028,0.175131349,0.176304654,0.177651448,0.178890877,0.179888469,0.179500987,0.177525297,0.173731758,0.168861871,0.163238655,0.157579578,0.152718387,0.148743121,0.14522219,0.141783638,0.137665198,0.132996409,0.127258844,0.12130034,0.115353559,0.109950522,0.105196718,0.101265823,0.097809077,0.094500095,0.090768812,0.086565097,0.081926921,0.077112893,0.072521575,0.068507228,0.065223063,0.062633095,0.060503388,0.058428279,0.055978504,0.052985747,0.049541739,0.045993929,0.042716788,0.03995525,0.037810042,0.036176832,0.034916201,0.033920152,0.033063316,0.032264309,0.031514922,0.030834695,0.03020418,0.02963929,0.029121407,,
Chad,TCD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.946622206,0.928163895,0.909990134,0.892344229,0.875339508,0.859090734,0.843423408,0.827867559,0.811853908,0.795103895,0.777490405,0.759350403,0.743928804,0.729338979,0.733130656,0.741809536,0.727552422,0.724920975,0.710292179,0.69525062,0.68001875,0.664235238,0.648154706,0.631201244,0.614745848,0.606522289,0.588008292,0.573568331,0.558764207,0.549450642,0.540155487,0.526374729,0.514064076,0.500580836,0.488521041,0.469539716,0.480432325,0.463961889,0.447658411,0.43152227,0.450189842,0.411033974,0.406278022,0.391347392,0.447004666,0.426997897,0.399045705,0.38620924,0.373822481,0.378558386,0.398741896,0.385670833,0.373089184,0.361105596,0.349764833,,
